repository,file_path,line_number,target_name,cache_type,is_explicit,strategy_category,cache_options,enclosing_class,enclosing_function,file_url,code_snippet
pytorch/pytorch,torch/distributed/elastic/multiprocessing/redirects.py,153,open,NOT_EXPLICIT,False,Implicit Default,None,None,redirect,https://github.com/pytorch/pytorch/blob/main/torch/distributed/elastic/multiprocessing/redirects.py#L153,"                open(dst_fd, mode=""wb"", closefd=False),  # noqa: SIM115"
pytorch/pytorch,torch/distributed/elastic/multiprocessing/redirects.py,220,open,NOT_EXPLICIT,False,Implicit Default,None,None,redirect,https://github.com/pytorch/pytorch/blob/main/torch/distributed/elastic/multiprocessing/redirects.py#L220,"        with os.fdopen(os.dup(std_fd)) as orig_std, open(to_file, mode=""w+b"") as dst:"
pytorch/pytorch,torch/distributed/elastic/multiprocessing/subprocess_handler/subprocess_handler.py,46,open,NOT_EXPLICIT,False,Implicit Default,None,SubprocessHandler,__init__,https://github.com/pytorch/pytorch/blob/main/torch/distributed/elastic/multiprocessing/subprocess_handler/subprocess_handler.py#L46,"        self._stdout = open(stdout, ""w"") if stdout else None  # noqa: SIM115"
pytorch/pytorch,torch/distributed/elastic/multiprocessing/subprocess_handler/subprocess_handler.py,47,open,NOT_EXPLICIT,False,Implicit Default,None,SubprocessHandler,__init__,https://github.com/pytorch/pytorch/blob/main/torch/distributed/elastic/multiprocessing/subprocess_handler/subprocess_handler.py#L47,"        self._stderr = open(stderr, ""w"") if stderr else None  # noqa: SIM115"
pytorch/pytorch,torch/distributed/elastic/multiprocessing/tail_log.py,40,open,NOT_EXPLICIT,False,Implicit Default,None,None,tail_logfile,https://github.com/pytorch/pytorch/blob/main/torch/distributed/elastic/multiprocessing/tail_log.py#L40,"    with open(file, errors=""replace"") as fp:"
pytorch/pytorch,torch/distributed/elastic/timer/file_based_local_timer.py,286,open,NOT_EXPLICIT,False,Implicit Default,None,FileTimerServer,_watchdog_loop,https://github.com/pytorch/pytorch/blob/main/torch/distributed/elastic/timer/file_based_local_timer.py#L286,            with open(self._file_path) as fd:
pytorch/pytorch,torch/distributed/elastic/utils/process_state.py,32,open,NOT_EXPLICIT,False,Implicit Default,None,None,read_proc_state,https://github.com/pytorch/pytorch/blob/main/torch/distributed/elastic/utils/process_state.py#L32,"        with open(f""/proc/{pid}/stat"") as f:"
pytorch/pytorch,torch/distributed/flight_recorder/components/loader.py,36,open,NOT_EXPLICIT,False,Implicit Default,None,None,read_dump,https://github.com/pytorch/pytorch/blob/main/torch/distributed/flight_recorder/components/loader.py#L36,"    with open(filename, ""rb"") as infile:"
pytorch/pytorch,torch/distributed/pipelining/schedules.py,2119,open,NOT_EXPLICIT,False,Implicit Default,None,PipelineScheduleMulti,_dump_csv,https://github.com/pytorch/pytorch/blob/main/torch/distributed/pipelining/schedules.py#L2119,"        with open(filename, ""w"", newline="""") as csvfile:"
pytorch/pytorch,torch/distributed/pipelining/schedules.py,2136,open,NOT_EXPLICIT,False,Implicit Default,None,PipelineScheduleMulti,_load_csv,https://github.com/pytorch/pytorch/blob/main/torch/distributed/pipelining/schedules.py#L2136,"        with open(filename, newline="""") as csvfile:"
pytorch/pytorch,torch/distributed/pipelining/schedules.py,2614,open,NOT_EXPLICIT,False,Implicit Default,None,_PipelineScheduleRuntime,_load_csv,https://github.com/pytorch/pytorch/blob/main/torch/distributed/pipelining/schedules.py#L2614,"            with open(filename, newline="""") as csvfile:"
pytorch/pytorch,torch/distributed/pipelining/schedules.py,2631,open,NOT_EXPLICIT,False,Implicit Default,None,_PipelineScheduleRuntime,_dump_csv,https://github.com/pytorch/pytorch/blob/main/torch/distributed/pipelining/schedules.py#L2631,"            with open(filename, ""w"", newline="""") as csvfile:"
pytorch/pytorch,torch/distributed/pipelining/schedules.py,2640,open,NOT_EXPLICIT,False,Implicit Default,None,_PipelineScheduleRuntime,_dump_csv,https://github.com/pytorch/pytorch/blob/main/torch/distributed/pipelining/schedules.py#L2640,"            with open(filename, ""w"", newline="""") as csvfile:"
pytorch/pytorch,torch/distributed/pipelining/schedules.py,4070,open,NOT_EXPLICIT,False,Implicit Default,None,None,_dump_chrometrace,https://github.com/pytorch/pytorch/blob/main/torch/distributed/pipelining/schedules.py#L4070,"    with open(filename, ""w"") as f:"
pytorch/pytorch,torch/distributed/tensor/debug/_comm_mode.py,403,open,NOT_EXPLICIT,False,Implicit Default,None,CommDebugMode,generate_json_dump,https://github.com/pytorch/pytorch/blob/main/torch/distributed/tensor/debug/_comm_mode.py#L403,"        with open(file_name, ""w"") as json_file:"
pytorch/pytorch,torch/distributed/tensor/debug/_comm_mode.py,615,open,NOT_EXPLICIT,False,Implicit Default,None,CommDebugMode,log_comm_debug_tracing_table_to_file,https://github.com/pytorch/pytorch/blob/main/torch/distributed/tensor/debug/_comm_mode.py#L615,"        with open(file_name, ""w"") as log_file:"
pytorch/pytorch,torch/distributed/tensor/debug/_op_coverage.py,98,open,NOT_EXPLICIT,False,Implicit Default,None,None,print_op_coverage_summary,https://github.com/pytorch/pytorch/blob/main/torch/distributed/tensor/debug/_op_coverage.py#L98,"        with open(""op_summary.csv"", ""w"", newline="""") as csv_file:"
pytorch/pytorch,torch/export/_draft_export.py,85,open,NOT_EXPLICIT,False,Implicit Default,None,None,get_loc,https://github.com/pytorch/pytorch/blob/main/torch/export/_draft_export.py#L85,        with open(filename) as f:
pytorch/pytorch,torch/export/experimental/__init__.py,447,open,NOT_EXPLICIT,False,Implicit Default,None,_ExportPackage,_compiled_and_package,https://github.com/pytorch/pytorch/blob/main/torch/export/experimental/__init__.py#L447,"        with open(Path(base_directory) / ""CMakeLists.txt"", ""w"") as file:"
pytorch/pytorch,torch/export/experimental/__init__.py,453,open,NOT_EXPLICIT,False,Implicit Default,None,_ExportPackage,_compiled_and_package,https://github.com/pytorch/pytorch/blob/main/torch/export/experimental/__init__.py#L453,"        with open(Path(base_directory) / ""main.cpp"", ""w"") as file:"
pytorch/pytorch,torch/export/pt2_archive/_package.py,165,open,NOT_EXPLICIT,False,Implicit Default,None,PT2ArchiveWriter,write_file,https://github.com/pytorch/pytorch/blob/main/torch/export/pt2_archive/_package.py#L165,"        with open(file_path, ""rb"") as f:"
pytorch/pytorch,torch/fx/passes/splitter_base.py,270,open,NOT_EXPLICIT,False,Implicit Default,None,NodeEventTracker,dump,https://github.com/pytorch/pytorch/blob/main/torch/fx/passes/splitter_base.py#L270,"            with open(self.dump_prefix + ALL_SUFFIX, ""w"") as f:"
pytorch/pytorch,torch/fx/passes/splitter_base.py,274,open,NOT_EXPLICIT,False,Implicit Default,None,NodeEventTracker,dump_selected_nodes,https://github.com/pytorch/pytorch/blob/main/torch/fx/passes/splitter_base.py#L274,"            with open(self.dump_prefix + NODES_SUFFIX, ""w"") as f:"
pytorch/pytorch,torch/hub.py,361,open,NOT_EXPLICIT,False,Implicit Default,None,None,_check_repo_is_trusted,https://github.com/pytorch/pytorch/blob/main/torch/hub.py#L361,    with open(filepath) as file:
pytorch/pytorch,torch/hub.py,390,open,NOT_EXPLICIT,False,Implicit Default,None,None,_check_repo_is_trusted,https://github.com/pytorch/pytorch/blob/main/torch/hub.py#L390,"        with open(filepath, ""a"") as file:"
pytorch/pytorch,torch/hub.py,741,open,NOT_EXPLICIT,False,Implicit Default,None,None,download_url_to_file,https://github.com/pytorch/pytorch/blob/main/torch/hub.py#L741,"            f = open(tmp_dst, ""w+b"")  # noqa: SIM115"
pytorch/pytorch,torch/jit/_serialization.py,310,open,NOT_EXPLICIT,False,Implicit Default,None,None,get_flatbuffer_module_info,https://github.com/pytorch/pytorch/blob/main/torch/jit/_serialization.py#L310,"        with open(path_or_file, ""rb"") as f:"
pytorch/pytorch,torch/multiprocessing/spawn.py,94,open,NOT_EXPLICIT,False,Implicit Default,None,None,_wrap,https://github.com/pytorch/pytorch/blob/main/torch/multiprocessing/spawn.py#L94,"        with open(error_file, ""wb"") as fh:"
pytorch/pytorch,torch/multiprocessing/spawn.py,207,open,NOT_EXPLICIT,False,Implicit Default,None,ProcessContext,join,https://github.com/pytorch/pytorch/blob/main/torch/multiprocessing/spawn.py#L207,"        with open(self.error_files[error_index], ""rb"") as fh:"
pytorch/pytorch,torch/numa/binding.py,522,open,NOT_EXPLICIT,False,Implicit Default,None,None,_get_logical_cpu_indices_sharing_same_physical_core_as,https://github.com/pytorch/pytorch/blob/main/torch/numa/binding.py#L522,    with open(thread_siblings_list_absolute_path) as f:
pytorch/pytorch,torch/numa/binding.py,542,open,NOT_EXPLICIT,False,Implicit Default,None,None,_get_logical_cpus_sharing_same_max_level_cache_as,https://github.com/pytorch/pytorch/blob/main/torch/numa/binding.py#L542,        with open(type_absolute_path) as type_file:
pytorch/pytorch,torch/numa/binding.py,547,open,NOT_EXPLICIT,False,Implicit Default,None,None,_get_logical_cpus_sharing_same_max_level_cache_as,https://github.com/pytorch/pytorch/blob/main/torch/numa/binding.py#L547,        with open(level_absolute_path) as level_file:
pytorch/pytorch,torch/numa/binding.py,556,open,NOT_EXPLICIT,False,Implicit Default,None,None,_get_logical_cpus_sharing_same_max_level_cache_as,https://github.com/pytorch/pytorch/blob/main/torch/numa/binding.py#L556,        with open(shared_cpu_list_absolute_path) as share_cpu_list_file:
pytorch/pytorch,torch/numa/binding.py,582,open,NOT_EXPLICIT,False,Implicit Default,None,None,_get_cpu_indices_for_numa_node_MAYBE_NOT_ALLOWED,https://github.com/pytorch/pytorch/blob/main/torch/numa/binding.py#L582,        with open(cpulist_absolute_path) as f:
pytorch/pytorch,torch/numa/binding.py,610,open,NOT_EXPLICIT,False,Implicit Default,None,None,_get_numa_node_index_for_device_index,https://github.com/pytorch/pytorch/blob/main/torch/numa/binding.py#L610,    with open(pci_numa_node_absolute_path) as f:
pytorch/pytorch,torch/numa/binding.py,639,open,NOT_EXPLICIT,False,Implicit Default,None,None,_get_socket_index_for_cpu,https://github.com/pytorch/pytorch/blob/main/torch/numa/binding.py#L639,        with open(package_id_absolute_path) as f:
pytorch/pytorch,torch/numa/binding.py,712,open,NOT_EXPLICIT,False,Implicit Default,None,None,_get_systemwide_numa_node_indices,https://github.com/pytorch/pytorch/blob/main/torch/numa/binding.py#L712,"    with open(""/sys/devices/system/node/possible"") as f:"
pytorch/pytorch,torch/onnx/_internal/exporter/_reporting.py,153,open,NOT_EXPLICIT,False,Implicit Default,None,None,create_torch_export_error_report,https://github.com/pytorch/pytorch/blob/main/torch/onnx/_internal/exporter/_reporting.py#L153,"    with open(filename, ""w"", encoding=""utf-8"") as f:"
pytorch/pytorch,torch/onnx/_internal/exporter/_reporting.py,179,open,NOT_EXPLICIT,False,Implicit Default,None,None,create_onnx_export_report,https://github.com/pytorch/pytorch/blob/main/torch/onnx/_internal/exporter/_reporting.py#L179,"    with open(filename, ""w"", encoding=""utf-8"") as f:"
pytorch/pytorch,torch/onnx/_internal/torchscript_exporter/onnx_proto_utils.py,107,open,NOT_EXPLICIT,False,Implicit Default,None,None,load_test_case,https://github.com/pytorch/pytorch/blob/main/torch/onnx/_internal/torchscript_exporter/onnx_proto_utils.py#L107,"    with open(os.path.join(dir, ""model.onnx""), ""rb"") as f:"
pytorch/pytorch,torch/onnx/_internal/torchscript_exporter/onnx_proto_utils.py,142,open,NOT_EXPLICIT,False,Implicit Default,None,None,export_data,https://github.com/pytorch/pytorch/blob/main/torch/onnx/_internal/torchscript_exporter/onnx_proto_utils.py#L142,"    with open(f, ""wb"") as opened_file:"
pytorch/pytorch,torch/package/_directory_reader.py,37,open,NOT_EXPLICIT,False,Implicit Default,None,DirectoryReader,get_record,https://github.com/pytorch/pytorch/blob/main/torch/package/_directory_reader.py#L37,"        with open(filename, ""rb"") as f:"
pytorch/pytorch,torch/package/package_exporter.py,1209,open,NOT_EXPLICIT,False,Implicit Default,None,None,_read_file,https://github.com/pytorch/pytorch/blob/main/torch/package/package_exporter.py#L1209,"    with open(filename, ""rb"") as f:"
pytorch/pytorch,torch/profiler/_chrome_trace_export.py,107,open,NOT_EXPLICIT,False,Implicit Default,None,None,export_chrome_trace,https://github.com/pytorch/pytorch/blob/main/torch/profiler/_chrome_trace_export.py#L107,"    with gzip.open(path, ""wt"") if path.endswith("".gz"") else open(path, ""w"") as f:"
pytorch/pytorch,torch/profiler/_cupti/monitor_trace.py,1172,open,NOT_EXPLICIT,False,Implicit Default,None,None,_process_name,https://github.com/pytorch/pytorch/blob/main/torch/profiler/_cupti/monitor_trace.py#L1172,"        with open(""/proc/self/comm"") as f:"
pytorch/pytorch,torch/profiler/_cupti/monitor_trace.py,2342,open,NOT_EXPLICIT,False,Implicit Default,None,None,_window_to_pftrace,https://github.com/pytorch/pytorch/blob/main/torch/profiler/_cupti/monitor_trace.py#L2342,"    with open(output_path, ""wb"") as f:"
pytorch/pytorch,torch/profiler/_cupti/monitor_trace.py,2496,open,NOT_EXPLICIT,False,Implicit Default,None,None,merge_trace_window_into_chrome_trace,https://github.com/pytorch/pytorch/blob/main/torch/profiler/_cupti/monitor_trace.py#L2496,"        with open(output_path, ""wb"") as f:"
pytorch/pytorch,torch/profiler/_memory_profiler.py,1093,open,NOT_EXPLICIT,False,Implicit Default,None,MemoryProfileTimeline,export_memory_timeline,https://github.com/pytorch/pytorch/blob/main/torch/profiler/_memory_profiler.py#L1093,"        with open(path, ""w"") as f:"
pytorch/pytorch,torch/profiler/_memory_profiler.py,1163,open,NOT_EXPLICIT,False,Implicit Default,None,MemoryProfileTimeline,export_memory_timeline_raw,https://github.com/pytorch/pytorch/blob/main/torch/profiler/_memory_profiler.py#L1163,"        with open(path, ""w"") as f:"
pytorch/pytorch,torch/profiler/_memory_profiler.py,1233,open,NOT_EXPLICIT,False,Implicit Default,None,MemoryProfileTimeline,export_memory_timeline_html,https://github.com/pytorch/pytorch/blob/main/torch/profiler/_memory_profiler.py#L1233,"            with open(path, ""w"", encoding=""utf-8"") as f:"
pytorch/pytorch,torch/profiler/profiler.py,520,open,NOT_EXPLICIT,False,Implicit Default,None,_KinetoProfile,export_chrome_trace,https://github.com/pytorch/pytorch/blob/main/torch/profiler/profiler.py#L520,"                with open(fp.name, ""rb"") as fin, gzip.open(path, ""wb"") as fout:"
pytorch/pytorch,torch/profiler/profiler.py,739,open,NOT_EXPLICIT,False,Implicit Default,None,_KinetoProfile,export_memory_timeline,https://github.com/pytorch/pytorch/blob/main/torch/profiler/profiler.py#L739,"                with open(fp.name) as fin, gzip.open(path, ""wt"") as fout:"
pytorch/pytorch,torch/profiler/profiler.py,1534,open,NOT_EXPLICIT,False,Implicit Default,None,ExecutionTraceObserver,_save_gz_file,https://github.com/pytorch/pytorch/blob/main/torch/profiler/profiler.py#L1534,"            with open(uncompressed_file, ""rb"") as fin:"
pytorch/pytorch,torch/serialization.py,776,open,NOT_EXPLICIT,False,Implicit Default,None,_open_file,__init__,https://github.com/pytorch/pytorch/blob/main/torch/serialization.py#L776,"        super().__init__(open(name, mode))  # noqa: SIM115"
pytorch/pytorch,torch/serialization.py,820,open,NOT_EXPLICIT,False,Implicit Default,None,_open_zipfile_writer_file,__init__,https://github.com/pytorch/pytorch/blob/main/torch/serialization.py#L820,"            self.file_stream = open(self.name, mode=""wb"")  # noqa: SIM115"
pytorch/pytorch,torch/serialization.py,1711,open,NOT_EXPLICIT,False,Implicit Default,None,None,_check_container_source,https://github.com/pytorch/pytorch/blob/main/torch/serialization.py#L1711,"                    with open(file_name, ""a+"") as f:"
pytorch/pytorch,torch/serialization.py,1763,open,NOT_EXPLICIT,False,Implicit Default,None,None,legacy_load,https://github.com/pytorch/pytorch/blob/main/torch/serialization.py#L1763,"            with open(os.path.join(tmpdir, ""storages""), ""rb"", 0) as f:"
pytorch/pytorch,torch/serialization.py,1795,open,NOT_EXPLICIT,False,Implicit Default,None,None,legacy_load,https://github.com/pytorch/pytorch/blob/main/torch/serialization.py#L1795,"            with open(os.path.join(tmpdir, ""tensors""), ""rb"", 0) as f:"
pytorch/pytorch,torch/sparse/_triton_ops_meta.py,232,open,NOT_EXPLICIT,False,Implicit Default,None,None,dump,https://github.com/pytorch/pytorch/blob/main/torch/sparse/_triton_ops_meta.py#L232,    with open(current_file) as f:
pytorch/pytorch,torch/sparse/_triton_ops_meta.py,262,open,NOT_EXPLICIT,False,Implicit Default,None,None,dump,https://github.com/pytorch/pytorch/blob/main/torch/sparse/_triton_ops_meta.py#L262,"        with open(current_file, ""w"") as f:"
pytorch/pytorch,torch/testing/_internal/check_kernel_launches.py,115,open,NOT_EXPLICIT,False,Implicit Default,None,None,check_file,https://github.com/pytorch/pytorch/blob/main/torch/testing/_internal/check_kernel_launches.py#L115,    with open(filename) as f:
pytorch/pytorch,torch/testing/_internal/common_utils.py,460,open,NOT_EXPLICIT,False,Implicit Default,None,None,maybe_load_json,https://github.com/pytorch/pytorch/blob/main/torch/testing/_internal/common_utils.py#L460,        with open(filename) as fp:
